KJHHKNEAZA,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
PXFKDW7AAN,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
N4XPCPTEP2,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
3X5TRFFKX7,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
T4W8N7EH3N,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
4JTTAHTACW,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
DYACJEXBJN,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
XZZW744W3H,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
BKAM874PZN,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
JNYXYRWA3C,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
R8RYK5X37T,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
W7J8W7AZWX,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
RDMRHP3X5A,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
ENZ7FPDBNH,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
BKB7D7BHWM,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
PTY38CRRFB,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
FDPEMH8JAP,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
Y5CWT25MRY,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
MJZXMHDKPC,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
M3EFED8F8N,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
ZP4ZZATFFR,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
ZBDPEW5BHW,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
2CDHRFMACK,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
BRH3KCRXF2,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
K2XTWFB35W,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
MZJRH3R33F,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
BE54ERPR7X,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
A5Y3DZEBE4,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
EJRTKM23TD,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
ATB58ZZPYX,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
8CR4AJR7EJ,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
ZKP7ETMCKW,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
JKHDYJ7WTZ,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
NMHMERX28H,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
EK2FPR3KY4,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
THH84PXZJC,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
ZPKW7NC5DY,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
C58NK4PZP8,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
FKTBR7BTHT,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
KHPZRJCDPJ,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
ZH4EJXWHPC,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
RX5XWNJWXJ,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
WCWJWAMC2X,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
273EF5JBZP,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
WHYY73FTBP,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
5A5PMFEZMP,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
2ABEC2ETWY,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
KDJBEB4K25,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
MNJHKR4NAM,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
FRX58WZN3E,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
FC2F7TPR7Y,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
A3XHF74JX7,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
BB4RW8BFC4,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
4ARWCHCZXE,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
ER5PHK3XEN,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
3FY7FHMYC2,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
EBWEK4TXEE,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
YXZH34HFAJ,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
2RY58JE72H,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
TB447DC5Z2,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
BE5EFDCBK8,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
Y4DWN75F5H,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
MNE34C33A2,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
HB8W2MZW74,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
TMC8MA7H4F,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
CX5DJTN8XP,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
YHDXEPHTKB,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
HA7K75HPD4,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
T4ZMPDY3WY,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
C8ECDHTJ8P,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
TFH54XPKYC,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
M7TR53NYFR,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
H5ZY7YAMP5,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
YWMNX2BPW3,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
DXJ43XJJ3P,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
ZWA8JTTTXM,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
XMZEACZYRY,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
FX3JDZM5EA,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
RA5ADDATBR,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
RF2N3HYM82,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
A2YY72J4M5,2018-02-09 00:00:00,2019-02-09 00:00:00,6666
